"","CensusTract","State","County","Urban","OHU2010","PCTGQTRS","LILATracts_1And10","LILATracts_halfAnd10","LILATracts_1And20","LILATracts_Vehicle","LowIncomeTracts","PovertyRate","LA1and10","LAhalfand10","LA1and20","LATracts_half","LATracts1","LATracts10","LATracts20","LATractsVehicle_20","LAPOP1_10","LAPOP05_10","LAPOP1_20","LALOWI1_10","LALOWI05_10","LALOWI1_20","lapophalf","lalowihalf","laseniorshalf","laseniorshalfshare","lablackhalf","lablackhalfshare","laasianhalfshare","lahunvhalf","lahunvhalfshare","lasnaphalf","lasnaphalfshare","lapop1","lapop1share","lalowi1","lalowi1share","laseniors1","laseniors1share","lablack1","lablack1share","lahunv1","lahunv1share","lasnap1","lasnap1share","lalowi10","lalowi10share","laseniors10","laseniors10share","lablack10","lablack10share","lahunv10","lahunv10share","lasnap10","lasnap10share","lapop20","lapop20share","lalowi20","lalowi20share","lablack20","lablack20share","lahunv20","lahunv20share","lasnap20","lasnap20share","TractLOWI","TractSeniors","TractBlack","TractHUNV"
"363",51810045420,"Virginia","Virginia Beach",1,1548,0,0,0,0,0,0,5.3,1,1,1,1,1,0,0,0,1423.229628,2935.726924,1423.229628,30.88533521,148.6730652,30.88533521,2935.726924,148.6730652,240.6926479,0.051918173,63.32028029,0.013658387,0.018178519,12.6858238,0.008194977,16.42353972,0.010609522,1423.229628,0.306995174,30.88533521,0.006662065,117.9617805,0.025444733,31.8225924,0.006864235,9.705709757,0.006269838,8.016833954,0.005178833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,360,199,11
"364",51810045421,"Virginia","Virginia Beach",1,1149,0,0,0,0,0,0,2.1,1,1,1,1,1,0,0,0,2554.707619,3547.733037,2554.707619,58.01087388,83.79775797,58.01087388,3547.733037,83.79775797,164.7941997,0.045075,456.4327099,0.124844833,0.074917149,14.5409628,0.01265532,31.43703486,0.027360344,2554.707619,0.698771231,58.01087388,0.015867307,121.5621077,0.033250029,337.5538554,0.092328735,12.20584837,0.010623019,22.68375061,0.019742168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,171,478,13
"365",51810045422,"Virginia","Virginia Beach",1,1560,0.0018101,0,0,0,0,0,2.1,1,1,1,1,1,0,0,0,2363.166473,4789.311438,2363.166473,242.3540584,462.3350655,242.3540584,4789.311438,462.3350655,248.6314743,0.05000633,769.6998332,0.154806885,0.079926848,39.92361077,0.025592058,37.10808955,0.023787237,2363.166473,0.475294946,242.3540584,0.048743777,105.790166,0.021277185,465.2124242,0.093566457,26.72172384,0.01712931,17.9587311,0.011512007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,267,782,41
"366",51810045423,"Virginia","Virginia Beach",1,2679,0.1619534,0,0,0,0,0,4.3,1,1,1,1,1,0,0,0,6261.797087,7365.47524,6261.797087,519.6618187,602.1849907,519.6618187,7365.47524,602.1849907,1213.990877,0.137875171,780.2373327,0.088612985,0.049641273,41.95967991,0.015662441,27.91601512,0.010420312,6261.797087,0.711163781,519.6618187,0.059018946,952.7758643,0.108208502,671.8621097,0.076304612,33.66876407,0.012567661,23.28717041,0.008692486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,1248,1606,42
"367",51810045424,"Virginia","Virginia Beach",1,1450,0,0,0,0,0,0,1.5,1,1,1,1,1,0,0,0,3114.687198,4142.270285,3114.687198,307.2661179,451.8550223,307.2661179,4142.270285,451.8550223,298.9344075,0.067297255,291.9111746,0.065716158,0.043442408,10.53763848,0.007267337,0,0,3114.687198,0.701190274,307.2661179,0.069172922,234.2797178,0.052741945,226.232415,0.050930305,4.711306454,0.003249177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,318,311,17
"368",51810045425,"Virginia","Virginia Beach",1,984,0,0,0,0,0,0,5.1,0,1,0,1,0,0,0,0,0,1221.90577,0,0,194.4290315,0,1221.90577,194.4290315,81.69140743,0.02745007,105.912285,0.035588805,0.018738823,7.515626872,0.007637832,15.87846969,0.016136656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,211,205,11
"369",51810045426,"Virginia","Virginia Beach",1,2237,0,0,0,0,0,0,4.8,1,1,1,1,1,0,0,0,736.1382223,4756.947476,736.1382223,81.31992602,611.6812865,81.31992602,4756.947476,611.6812865,228.7143155,0.03393891,493.1456035,0.073177861,0.028158866,16.41470782,0.007337822,54.48773684,0.024357504,736.1382223,0.109235528,81.31992602,0.012067061,43.33793056,0.006430914,35.36902884,0.005248409,0.120724909,5.39673e-05,7.425635586,0.003319462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931,345,728,17
"370",51810045427,"Virginia","Virginia Beach",1,2202,0,0,0,0,0,0,14.2,1,1,1,1,1,0,0,0,3903.865219,5950.829833,3903.865219,1222.03175,1741.472325,1222.03175,5950.829833,1741.472325,255.7189247,0.040713091,860.699329,0.137032213,0.032752575,14.5080607,0.006588583,133.3267041,0.060548004,3903.865219,0.621535618,1222.03175,0.194560062,147.9550115,0.023555964,679.5550022,0.108192167,0,0,88.36073848,0.040127492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1930,282,875,20
"371",51810045428,"Virginia","Virginia Beach",1,782,0.0328317,0,0,0,0,0,9.4,0,1,0,1,0,0,0,1,361.8672279,1364.052565,361.8672279,117.734267,443.7973851,117.734267,1364.052565,443.7973851,639.947591,0.437720651,32.50290527,0.022231809,0.026653491,203.3117397,0.259989437,31.20130643,0.039899369,361.8672279,0.247515204,117.734267,0.080529594,116.6699342,0.079801597,14.01737487,0.009587808,48.64644857,0.062207735,7.465544153,0.009546732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,649,35,202
"372",51810045601,"Virginia","Virginia Beach",1,1076,0,0,0,0,0,0,1.9,0,1,0,1,0,0,0,0,0,823.9596167,0,0,37.05702863,0,823.9596167,37.05702863,195.4221333,0.069918473,18.49881922,0.00661854,0.004702123,8.218901455,0.007638384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,411,263,45
"373",51810045603,"Virginia","Virginia Beach",1,916,0,0,0,0,0,1,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,109,361,41
"374",51810045604,"Virginia","Virginia Beach",1,2986,0.0195738,0,1,0,0,1,14.5,0,1,0,1,0,0,0,0,0,3238.038145,0,0,906.8455934,0,3238.038145,906.8455934,239.2446197,0.037765528,979.3961066,0.154600806,0.017999765,70.12553075,0.023484773,148.7572281,0.049818228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2126,430,1759,186
"375",51810045801,"Virginia","Virginia Beach",1,1675,0.0269613,0,0,0,0,0,5.8,0,1,0,1,0,0,0,0,0,3736.310077,0,0,884.0113427,0,3736.310077,884.0113427,646.4825712,0.142869077,548.7734617,0.121275903,0.041633229,75.4034643,0.045016994,104.9714832,0.062669542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054,747,742,98
"376",51810045803,"Virginia","Virginia Beach",1,1349,0,0,0,0,0,0,2.2,0,1,0,1,0,0,0,0,0,930.7974598,0,0,150.0965283,0,930.7974598,150.0965283,148.4170506,0.046351359,151.1889289,0.04721703,0.017757135,6.418531253,0.004757992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,430,678,21
"377",51810045805,"Virginia","Virginia Beach",1,472,0,0,0,0,0,0,13.8,0,1,0,1,0,0,0,0,0,1344.000001,0,0,264.2807039,0,1344.000001,264.2807039,226.000001,0.168154763,211.9999978,0.157738094,0.034226191,0,0,20.97777804,0.044444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,226,212,0
"378",51810045806,"Virginia","Virginia Beach",1,1402,0.0007342,0,0,0,0,0,11.7,0,1,0,1,0,0,0,0,0,1101.333247,0,0,291.8804377,0,1101.333247,291.8804377,169.0044565,0.041361835,185.0398923,0.045286317,0.016167255,11.84519711,0.008448785,47.2566798,0.033706619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482,439,1186,48
"379",51810045807,"Virginia","Virginia Beach",1,691,0,0,1,0,0,1,9.6,0,1,0,1,0,0,0,0,0,605.5627956,0,0,168.6782178,0,605.5627956,168.6782178,30.24268661,0.019922718,151.2083024,0.099610212,0.016246499,1.603957451,0.002321212,24.4603516,0.035398483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,89,389,4
"380",51810045808,"Virginia","Virginia Beach",1,835,0.0021459,0,0,0,0,0,7.6,0,1,0,1,0,0,0,0,0,1858.744471,0,0,453.2322328,0,1858.744471,453.2322328,103.9175928,0.044599825,567.2984161,0.243475715,0.042261499,33.54745352,0.040176591,17.44983184,0.020898002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,143,720,47
"381",51810045809,"Virginia","Virginia Beach",1,2471,0,0,0,0,0,0,11.3,0,1,0,1,0,0,0,1,0,2521.61639,0,0,618.5837116,0,2521.61639,618.5837116,139.943937,0.022238032,718.850386,0.114230158,0.048632366,105.7378306,0.042791514,92.39544826,0.037391926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,430,1981,224
"382",51810045810,"Virginia","Virginia Beach",1,709,0,0,0,0,0,1,39,0,0,0,0,0,0,0,0,0,233.1863209,0,0,134.1027371,0,233.1863209,134.1027371,11.18866771,0.005412998,105.5335172,0.05105637,0.009112486,12.26547106,0.017299677,28.15725645,0.039714043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302,86,1144,115
"383",51810046002,"Virginia","Virginia Beach",1,1900,0.0007803,0,0,0,0,0,7.2,1,1,1,1,1,0,0,0,1277.973676,3378.741178,1277.973676,245.5130998,636.7051904,245.5130998,3378.741178,636.7051904,419.7818961,0.081892684,532.1992614,0.1038235,0.033230795,41.9805499,0.022095026,39.78899132,0.020941574,1277.973676,0.249312071,245.5130998,0.04789565,178.6208097,0.034846042,85.42210262,0.016664476,4.609875607,0.00242625,14.67296024,0.007722611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851,793,675,58
"384",51810046005,"Virginia","Virginia Beach",1,2819,0,0,0,0,0,0,10.6,0,1,0,1,0,0,0,0,0,2820.998811,0,0,850.3640011,0,2820.998811,850.3640011,295.9370818,0.044805009,692.3204392,0.104817629,0.030442955,15.56987493,0.005523191,72.56422206,0.025741122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2219,850,1606,147
"385",51810046006,"Virginia","Virginia Beach",1,1597,0,0,0,0,0,0,4.5,0,1,0,1,0,0,0,0,0,2064.064597,0,0,255.874325,0,2064.064597,255.874325,410.3138198,0.090978674,148.98752,0.033034927,0.028173259,3.276042346,0.002051373,32.5256837,0.02036674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051,837,350,11
"386",51810046009,"Virginia","Virginia Beach",1,1845,0.0016221,0,0,0,0,0,2.7,0,1,0,1,0,0,0,0,75.52175245,2040.634988,75.52175245,8.12643851,289.5860976,8.12643851,2040.634988,289.5860976,376.1924434,0.07627584,173.7141399,0.035221845,0.012658646,3.368179244,0.001825571,27.27613797,0.014783815,75.52175245,0.015312602,8.12643851,0.001647696,11.12078609,0.002254823,13.3405323,0.002704893,0.120712346,6.54267e-05,1.170517117,0.000634427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,857,633,17
"387",51810046010,"Virginia","Virginia Beach",1,1098,0.0012771,0,0,0,0,0,6.2,1,1,1,1,1,0,0,0,1951.219982,3131.999956,1951.219982,585.055447,753.1432019,585.055447,3131.999956,753.1432019,392.9999952,0.125478926,639.9999755,0.204342265,0.041187739,35.61861725,0.032439542,80.31462682,0.07314629,1951.219982,0.622994886,585.055447,0.186799313,213.5498091,0.068183209,468.7459782,0.149663467,29.51891455,0.026884257,50.04066661,0.045574378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,393,640,29
"388",51810046011,"Virginia","Virginia Beach",1,612,0.0719472,0,1,0,0,1,8.5,0,1,0,1,0,0,0,0,0,569.4583707,0,0,143.3278199,0,569.4583707,143.3278199,64.90038368,0.042838537,70.94782439,0.046830247,0.025195847,8.750534872,0.01429826,20.19354117,0.032995982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,241,267,26
"389",51810046012,"Virginia","Virginia Beach",1,2722,0,0,0,0,0,0,6.6,0,1,0,1,0,0,0,0,0,4881.659874,0,0,1281.722,0,4881.659874,1281.722,269.6822823,0.034699213,1489.644196,0.191668064,0.068183872,23.46520738,0.008620576,37.38196688,0.013733272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,437,2297,41
"390",51810046013,"Virginia","Virginia Beach",1,1681,0,0,0,0,0,1,13.9,0,0,0,0,0,0,0,0,0,136.0487554,0,0,57.2416386,0,136.0487554,57.2416386,6.213606603,0.001413147,50.64433122,0.011517928,0.003256874,1.540025526,0.000916137,4.322002418,0.00257109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409,224,1580,27
"391",51810046014,"Virginia","Virginia Beach",1,1338,0.0009212,0,0,0,0,0,9.8,0,0,0,0,0,0,0,0,0,111.8195667,0,0,32.40321517,0,111.8195667,32.40321517,4.171728015,0.000960785,35.55633259,0.00818893,0.003331302,0,0,0.499962546,0.000373664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524,197,1236,23
"392",51810046015,"Virginia","Virginia Beach",1,1719,0.0005552,0,0,0,0,0,4.6,0,1,0,1,0,0,0,0,323.845359,2027.766568,323.845359,22.77299335,466.4894877,22.77299335,2027.766568,466.4894877,111.4708264,0.020631284,404.5801229,0.074880645,0.047837204,0,0,32.12020458,0.018685401,323.845359,0.059938064,22.77299335,0.004214879,19.995755,0.003700862,60.305411,0.011161468,0,0,4.925806597,0.002865507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1563,222,1232,0
"393",51810046016,"Virginia","Virginia Beach",1,1029,0,0,0,0,0,0,1.8,1,1,1,1,1,0,0,0,2904.801765,3447.000043,2904.801765,61.43561208,72.90292902,61.43561208,3447.000043,72.90292902,170.0000013,0.049318248,604.0000071,0.175224835,0.140411955,0,0,21.4578202,0.020853081,2904.801765,0.842704312,61.43561208,0.017822922,133.1988069,0.038641952,520.6613159,0.151047669,0,0,17.94014882,0.017434547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,170,604,0
"394",51810046204,"Virginia","Virginia Beach",1,1799,0,0,0,0,0,0,1.6,1,1,1,1,1,0,0,0,1192.13354,3653.611253,1192.13354,173.2760085,581.8558153,173.2760085,3653.611253,581.8558153,669.631741,0.144348295,356.835111,0.076920696,0.038055596,13.30886613,0.007397924,19.83787872,0.01102717,1192.13354,0.256980716,173.2760085,0.037352017,220.7107103,0.047577217,96.34482013,0.020768446,4.104349201,0.002281461,6.331702783,0.003519568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,826,552,17
"395",51810046206,"Virginia","Virginia Beach",1,1843,0.0109932,0,0,0,0,0,6.5,0,1,0,1,0,0,0,0,49.03813402,2090.009421,49.03813402,7.424591977,341.5545238,7.424591977,2090.009421,341.5545238,426.6732088,0.082289915,286.4520985,0.055246306,0.065266766,7.956521981,0.004317158,9.053528973,0.004912387,49.03813402,0.009457692,7.424591977,0.001431937,10.44784363,0.002015013,6.165450437,0.001189094,0.423859554,0.000229983,0.210361004,0.000114141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888,763,885,40
"396",51810046207,"Virginia","Virginia Beach",1,2482,0.0477002,0,0,0,0,0,11,0,1,0,1,0,0,0,0,249.6229231,3676.526686,249.6229231,79.58035898,917.8669836,79.58035898,3676.526686,917.8669836,224.829717,0.031917904,933.8177152,0.132569238,0.041486216,38.61376895,0.015557522,109.2314115,0.044009433,249.6229231,0.035437667,79.58035898,0.011297609,11.31544233,0.001606394,75.4750939,0.010714806,3.857767054,0.001554298,7.724317249,0.003112134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,423,1823,66
"397",51810046211,"Virginia","Virginia Beach",1,1091,0.0078355,0,0,0,0,0,6.6,0,1,0,1,0,0,0,0,0,739.5288997,0,0,177.1492655,0,739.5288997,177.1492655,127.6161016,0.041663762,55.17772865,0.018014276,0.023396515,0.59161824,0.000542272,12.45275067,0.01141407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,530,351,30
"398",51810046212,"Virginia","Virginia Beach",1,1424,0.0022157,0,0,0,0,0,4.7,0,1,0,1,0,0,0,0,0,2403.059327,0,0,285.4754135,0,2403.059327,285.4754135,353.2234047,0.086958002,258.3265218,0.063595894,0.050838035,14.71969349,0.010336863,27.52448068,0.019328989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,506,534,25
"399",51810046213,"Virginia","Virginia Beach",1,2461,0.0006505,0,1,0,0,1,10,0,1,0,1,0,0,0,0,0,1553.001001,0,0,369.2555442,0,1553.001001,369.2555442,75.5792899,0.012291314,422.1199153,0.068648547,0.024749692,20.63917874,0.008386501,55.6778205,0.022624064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1555,276,1668,151
"400",51810046214,"Virginia","Virginia Beach",1,1703,0.000384,0,0,0,0,0,3.3,0,1,0,1,0,0,0,0,0,3652.987904,0,0,403.8722356,0,3652.987904,403.8722356,210.2276148,0.040366285,880.3004625,0.169028507,0.059131342,0,0,69.94207786,0.041069922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,325,1200,0
"401",51810046216,"Virginia","Virginia Beach",1,1912,0,0,0,0,0,0,4.3,1,1,1,1,1,0,0,0,3182.223628,5452.253213,3182.223628,504.2614617,854.0371801,504.2614617,5452.253213,854.0371801,252.6856805,0.04254684,1265.590717,0.213098285,0.14505129,28.496629,0.014904095,41.40901483,0.021657435,3182.223628,0.535818089,504.2614617,0.084906796,124.0963832,0.020895165,732.6246836,0.123358256,16.07999344,0.008410038,23.28781159,0.012179818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,296,1362,33
"402",51810046217,"Virginia","Virginia Beach",1,1404,0.0011484,0,0,0,0,0,5.2,1,1,1,1,1,0,0,0,2372.730551,4350.785182,2372.730551,401.1046808,705.4033085,401.1046808,4350.785182,705.4033085,254.8538693,0.058533273,939.7457137,0.215835028,0.211510053,9.736608524,0.006934906,44.36178235,0.031596711,2372.730551,0.544954192,401.1046808,0.092123262,122.3157088,0.028092721,507.4509735,0.116548225,4.295669014,0.003059593,22.63125106,0.016119125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,255,941,11
"403",51810046219,"Virginia","Virginia Beach",1,1187,0,0,0,0,0,0,2.7,0,1,0,1,0,0,0,0,5.293553829,2365.125758,5.293553829,0.770154893,269.6496517,0.770154893,2365.125758,269.6496517,101.0862671,0.027079096,543.6456578,0.145632376,0.120082912,3.893072595,0.003279758,47.34316551,0.039884722,5.293553829,0.001418043,0.770154893,0.00020631,0.19199419,5.14316e-05,0.987398624,0.000264505,0,0,0.109752148,9.24618e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,160,854,5
"404",51810046220,"Virginia","Virginia Beach",1,1937,0.0217809,0,1,0,0,1,16.6,0,1,0,1,0,0,0,0,0,1475.048205,0,0,344.3010712,0,1475.048205,344.3010712,169.4802679,0.036190533,801.6621273,0.171185592,0.007738946,18.12975252,0.009359707,83.5153764,0.043115837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1749,876,2191,243
"405",51810046221,"Virginia","Virginia Beach",1,1393,0,0,1,0,1,1,10.8,0,1,0,1,0,0,0,1,13.7212348,3196.249778,13.7212348,3.71809721,1141.644498,3.71809721,3196.249778,1141.644498,198.924275,0.053531829,1661.085107,0.447008909,0.028650974,106.6476751,0.076559709,201.8845064,0.144927858,13.7212348,0.003692474,3.71809721,0.001000564,2.19683814,0.000591184,5.185978293,0.001395581,0.165592581,0.000118875,0.817992687,0.000587217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466,218,1973,141
"406",51810046222,"Virginia","Virginia Beach",1,1903,0.002028,0,0,0,0,0,5.3,0,1,0,1,0,0,0,1,160.7210093,3824.786046,160.7210093,38.35894608,470.6927168,38.35894608,3824.786046,470.6927168,463.6405839,0.085479459,611.8206394,0.11279879,0.057981899,106.0434242,0.055724343,36.00710997,0.018921235,160.7210093,0.029631455,38.35894608,0.007072077,10.47327453,0.001930913,18.61810893,0.003432542,10.91806448,0.005737291,1.425576039,0.00074912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,675,836,110
"407",51810046223,"Virginia","Virginia Beach",1,975,0.0032955,0,0,0,0,0,1.2,0,1,0,1,0,0,0,0,0,1182.052079,0,0,56.10918914,0,1182.052079,56.10918914,129.7765169,0.047519779,162.3202298,0.059436188,0.051405665,0.019316413,1.98117e-05,15.45681893,0.015853148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,309,410,6
"408",51810046224,"Virginia","Virginia Beach",1,1456,0,0,0,0,0,0,6.7,0,1,0,1,0,0,0,0,0,1797.042478,0,0,283.1409338,0,1797.042478,283.1409338,83.26419176,0.018727888,569.7380804,0.128146217,0.05946112,0.335024756,0.000230099,49.12328937,0.033738523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,184,1538,1
"409",51810046225,"Virginia","Virginia Beach",1,1579,0.001046,0,0,0,0,0,5.3,0,1,0,1,0,0,0,0,0,3728.344417,0,0,457.5963656,0,3728.344417,457.5963656,236.3033157,0.04943584,859.2130719,0.179751689,0.110839003,17.83488292,0.011295049,40.87207173,0.025884783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,304,1113,28
"410",51810046400,"Virginia","Virginia Beach",0,1830,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,333.6027897,333.6027897,0,39.67371777,39.67371777,0,4998.00005,542.7996802,687.000009,0.137454984,243.000003,0.048619448,0.008203281,29.73914464,0.016250899,65.01060527,0.035524921,4998.00005,1.00000001,542.7996802,0.108603377,687.000009,0.137454984,243.000003,0.048619448,29.73914464,0.016250899,65.01060527,0.035524921,39.67371777,0.007937919,41.27141063,0.008257585,38.1679145,0.007636638,5.78528609,0.003161359,4.442500637,0.002427596,0,0,0,0,0,0,0,0,0,0,568,687,243,32
"411",51810990100,"Virginia","Virginia Beach",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412",51830370100,"Virginia","Williamsburg",1,1608,0.1570807,1,1,1,1,1,21.4,1,1,1,1,1,0,0,1,1773.985706,3690.991819,1773.985706,404.115565,1062.841786,404.115565,3690.991819,1062.841786,822.8361011,0.198848744,263.2582241,0.063619677,0.044186986,136.8620174,0.085113195,48.08636571,0.029904456,1773.985706,0.428706067,404.115565,0.097659634,424.7106519,0.102636697,104.8241499,0.025332081,41.89559895,0.026054477,21.69445941,0.013491579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,924,289,156
"413",51830370200,"Virginia","Williamsburg",1,1208,0,0,1,0,0,1,23.7,0,1,0,1,0,0,0,0,209.1517406,1405.760149,209.1517406,105.1888277,703.1206678,105.1888277,1405.760149,703.1206678,166.2983225,0.061410016,533.3363595,0.196948434,0.006354497,37.29236174,0.03087116,53.17298352,0.04401737,209.1517406,0.077234764,105.1888277,0.038843733,18.63246656,0.006880527,65.95098114,0.024354129,4.591296814,0.003800742,7.868251648,0.006513453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578,327,837,57
"414",51830370300,"Virginia","Williamsburg",1,1755,0.4875381,0,1,0,0,1,16.5,0,1,0,1,0,0,0,0,459.4678132,5448.446393,459.4678132,150.357243,1546.633553,150.357243,5448.446393,1546.633553,488.88339,0.067693629,570.0915346,0.07893818,0.048203536,55.65267111,0.031710924,71.89883442,0.040967997,459.4678132,0.063620578,150.357243,0.020819336,100.2434274,0.013880286,31.62774509,0.004379361,10.83915181,0.006176155,10.412563,0.005933084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114,628,842,86
